jerseyNumber,job,jobId,title,season,person_mlbam,person_name,team_mlbam,team_name
58,Catching Coach,CATC,"Associate Pitching, Catching And Strategy Coach",2017,459635,Mike Borzello,112,Chicago Cubs
19,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2017,534388,Andy Haines,112,Chicago Cubs
55,Third Base Coach,COA3,Third Base Coach,2017,427047,Brian Butterfield,112,Chicago Cubs
65,Assistant Coach,ASSC,Assistant Bullpen Coach,2017,495457,Franklin Font,112,Chicago Cubs
00,Bullpen Coach,COAU,Bullpen Coach,2017,506427,Lester Strode,112,Chicago Cubs
16,First Base Coach,COA1,First Base Coach,2017,492493,Brandon Hyde,112,Chicago Cubs
64,Quality Control Coach,QUAC,Quality Control Coach,2017,111072,Henry Blanco,112,Chicago Cubs
,Mental Performance Coordinator,MPCO,Minor League Pitching Coordinator,2017,150342,Jim Brower,112,Chicago Cubs
95,Bullpen Catcher,BCAT,Bullpen Catcher,2017,595344,Chad Noble,112,Chicago Cubs
77,Manager,MNGR,Manager,2017,114378,Terry Francona,114,Cleveland Indians
00,Bench Coach,COAB,Bench Coach,2017,119149,Brad Mills,114,Cleveland Indians
29,Hitting Coach,COAT,Hitting Coach,2017,123628,Ty Van Burkleo,114,Cleveland Indians
51,Pitching Coach,COAP,Pitching Coach,2017,124356,Carl Willis,114,Cleveland Indians
15,First Base Coach,COA1,First Base Coach,2017,110184,Sandy Alomar Jr.,114,Cleveland Indians
16,Third Base Coach,COA3,Third Base Coach,2017,492531,Mike Sarbaugh,114,Cleveland Indians
46,Bullpen Coach,COAU,Bullpen Coach,2017,110891,Jason Bere,114,Cleveland Indians
64,Bullpen Catcher,BCAT,Bullpen Catcher,2017,440924,Armando Camacaro,114,Cleveland Indians
82,Bullpen Catcher,BCAT,Bullpen Catcher,2017,607671,Ricky Pacione,114,Cleveland Indians
87,Major League Replay Coordinator,MLRC,Replay Coordinator,2017,427017,Mike Barnett,114,Cleveland Indians
,Coach,COAC,Major League Advance Coach and Staff Assistant,2017,425786,Scott Atchison,114,Cleveland Indians
,Major League Replay Coordinator,MLRC,Major League Replay Coordinator,2017,444668,Greg Langbehn,114,Cleveland Indians
,Performance Coach,PERF,Performance Coordinator,2017,587872,Todd Kubacki,114,Cleveland Indians
,Performance Coach,PERF,Performance Coach,2017,661259,Ceci Clark,114,Cleveland Indians
,Performance Coach,PERF,Performance Coach,2017,666882,Oscar Gutierrez,114,Cleveland Indians
,Performance Coach,PERF,Performance Coach,2017,666881,Brian Miles,114,Cleveland Indians
,Mental Performance Coordinator,MPCO,Minor League Pitching Coordinator,2017,492906,Ruben Niebla,114,Cleveland Indians
,Development Coach ,DEVE,Cultural Development,2017,136600,Bruce Chen,114,Cleveland Indians
10,Manager,MNGR,Manager,2017,111034,Bud Black,115,Colorado Rockies
8,Bench Coach,COAB,Bench Coach,2017,133226,Mike Redmond,115,Colorado Rockies
58,Hitting Coach,COAT,Hitting Coach,2017,427151,Duane Espy,115,Colorado Rockies
41,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2017,434625,Jeff Salazar,115,Colorado Rockies
36,Pitching Coach,COAP,Pitching Coach,2017,114339,Steve Foster,115,Colorado Rockies
43,First Base Coach,COA1,First Base Coach,2017,447980,Tony Diaz,115,Colorado Rockies
39,Third Base Coach,COA3,Third Base Coach,2017,112469,Stu Cole,115,Colorado Rockies
40,Bullpen Coach,COAU,Bullpen Coach,2017,116100,Darren Holmes,115,Colorado Rockies
53,Coach,COAC,Coach,2017,492488,Ronnie Gideon,115,Colorado Rockies
77,Bullpen Catcher,BCAT,Bullpen Catcher,2017,607657,Aaron Munoz,115,Colorado Rockies
15,Manager,MNGR,Manager,2017,114599,Ron Gardenhire,116,Detroit Tigers
20,Hitting Coach,COAT,Hitting Coach,2017,118576,Lloyd McClendon,116,Detroit Tigers
59,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2017,113658,Leon Durham,116,Detroit Tigers
52,Pitching Coach,COAP,Pitching Coach,2017,433643,Rich Dubee,116,Detroit Tigers
13,First Base Coach,COA1,First Base Coach,2017,123744,Omar Vizquel,116,Detroit Tigers
25,Third Base Coach,COA3,Third Base Coach,2017,112320,Dave Clark,116,Detroit Tigers
22,Bench Coach,COAB,Bench Coach,2017,117437,Gene Lamont,116,Detroit Tigers
29,Bullpen Coach,COAU,Bullpen Coach,2017,434738,Mick Billmeyer,116,Detroit Tigers
98,Bullpen Catcher,BCAT,Bullpen Catcher,2017,573052,John Murrian,116,Detroit Tigers
99,Bullpen Catcher,BCAT,Bullpen Catcher,2017,603209,Sam Palace,116,Detroit Tigers
,Catching and Advance Scouting Coordinator,CASC,Catching Coordinator,2017,150164,Joe DePastino,116,Detroit Tigers
,Performance Coach,PERF,Performance Coach,2017,666820,George Carlo,116,Detroit Tigers
,Performance Coach,PERF,Performance Enhancement Instructor,2017,532306,Brian Peterson,116,Detroit Tigers
14,Manager,MNGR,Manager,2017,134460,A.J. Hinch,117,Houston Astros
39,Hitting Coach,COAT,Hitting Coach,2017,116256,Dave Hudgens,117,Houston Astros
56,Pitching Coach,COAP,Pitching Coach,2017,122884,Brent Strom,117,Houston Astros
48,First Base Coach,COA1,First Base Coach,2017,113070,Rich Dauer,117,Houston Astros
52,Bullpen Coach,COAU,Bullpen Coach,2017,459643,Craig Bjornson,117,Houston Astros
55,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2017,120710,Alonzo Powell,117,Houston Astros
8,Third Base Coach,COA3,Third Base Coach,2017,120481,Gary Pettis,117,Houston Astros
96,Bullpen Catcher,BCAT,Bullpen Catcher,2017,666485,Carlos Munoz,117,Houston Astros
85,Bullpen Catcher,BCAT,Bullpen Catcher,2017,612538,Javier Bracamonte,117,Houston Astros
,Mental Performance Coordinator,MPCO,Minor League Pitching Coordinator,2017,534449,Doug White,117,Houston Astros
,Roving Hitting Instructor,ROHI,Roving Hitting Instructor,2017,493046,Ralph Dickenson,117,Houston Astros
3,Manager,MNGR,Manager,2017,124681,Ned Yost,118,Kansas City Royals
44,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2017,150211,Brian Buchanan,118,Kansas City Royals
23,Third Base Coach,COA3,Third Base Coach,2017,492497,Mike Jirschele,118,Kansas City Royals
21,Catching Coach,CATC,Catching/Quality-Control Coach,2017,437073,Pedro Grifol,118,Kansas City Royals
80,Bullpen Catcher,BCAT,Bullpen Catcher,2017,518650,Ryan Eigsti,118,Kansas City Royals
,Rehab Pitching Coach,REPC,Replay Coordinator,2017,451548,Bill Duplissea,118,Kansas City Royals
14,Manager,MNGR,Manager,2017,121919,Mike Scioscia,108,Los Angeles Angels
77,Hitting Coach,COAT,Hitting Coach,2017,400134,Eric Hinske,108,Los Angeles Angels
41,Pitching Coach,COAP,Pitching Coach,2017,119640,Charles Nagy,108,Los Angeles Angels
4,First Base Coach,COA1,First Base Coach,2017,115137,Alfredo Griffin,108,Los Angeles Angels
10,Third Base Coach,COA3,Third Base Coach,2017,121373,Ron Roenicke,108,Los Angeles Angels
21,Bench Coach,COAB,Bench Coach,2017,492822,Dino Ebel,108,Los Angeles Angels
63,Bullpen Coach,COAU,Bullpen Coach,2017,120877,Scott Radinsky,108,Los Angeles Angels
92,Bullpen Catcher,BCAT,Bullpen Catcher,2017,462117,Anel De Los Santos,108,Los Angeles Angels
61,Catching Coach,CATC,Catching & Information Coach,2017,150354,Steve Soliz,108,Los Angeles Angels
70,Bullpen Catcher,BCAT,Bullpen Catcher,2017,408054,Tom Gregorio,108,Los Angeles Angels
55,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2017,122541,Paul Sorrento,108,Los Angeles Angels
15,Manager,MNGR,Manager,2016,111136,Bruce Bochy,137,San Francisco Giants
31,Hitting Coach,COAT,Hitting Coach,2016,119004,Hensley Meulens,137,San Francisco Giants
33,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2016,113189,Steve Decker,137,San Francisco Giants
19,Pitching Coach,COAP,Pitching Coach,2016,121201,Dave Righetti,137,San Francisco Giants
23,Bench Coach,COAB,Bench Coach,2016,124588,Ron Wotus,137,San Francisco Giants
26,Bullpen Coach,COAU,Bullpen Coach,2016,114610,Mark Gardner,137,San Francisco Giants
99,Bullpen Catcher,BCAT,Bullpen Catcher,2016,666065,Taira Uematsu,137,San Francisco Giants
88,Bullpen Catcher,BCAT,Bullpen Catcher,2016,434630,Eli Whiteside,137,San Francisco Giants
,"Coordinator, Baserunning",CBAS,"Coordinator, Baserunning",2016,112724,Henry Cotto,137,San Francisco Giants
10,Manager,MNGR,Manager,2016,492632,Terry Collins,121,New York Mets
57,Hitting Coach,COAT,Hitting Coach,2016,438989,Kevin Long,121,New York Mets
6,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2016,504331,Pat Roessler,121,New York Mets
38,Pitching Coach,COAP,Pitching Coach,2016,123951,Dan Warthen,121,New York Mets
88,First Base Coach,COA1,First Base Coach,2016,114961,Tom Goodwin,121,New York Mets
11,Third Base Coach,COA3,Third Base Coach,2016,123212,Tim Teufel,121,New York Mets
23,Bench Coach,COAB,Bench Coach,2016,121944,Dick Scott,121,New York Mets
25,Bullpen Coach,COAU,Bullpen Coach,2016,111191,Ricky Bones,121,New York Mets
78,Bullpen Catcher,BCAT,Bullpen Catcher,2016,430002,Eric Langill,121,New York Mets
57,Bullpen Catcher,BCAT,Bullpen Catcher,2016,534948,Dave Racaniello,121,New York Mets
,Mental Performance Coordinator,MPCO,Minor League Pitching Coordinator,2016,121417,Ron Romanick,121,New York Mets
,Major League Replay Coordinator,MLRC,Minor League Rehab Coordinator,2016,600171,Dave Pearson,121,New York Mets
28,Manager,MNGR,Manager,2016,114833,Joe Girardi,147,New York Yankees
62,Hitting Coach,COAT,Hitting Coach,2016,112439,Alan Cockrell,147,New York Yankees
63,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2016,407801,Marcus Thames,147,New York Yankees
58,Pitching Coach,COAP,Pitching Coach,2016,121495,Larry Rothschild,147,New York Yankees
56,First Base Coach,COA1,First Base Coach,2016,120370,Tony Pena,147,New York Yankees
53,Third Base Coach,COA3,Third Base Coach,2016,440053,Joe Espada,147,New York Yankees
59,Bench Coach,COAB,Bench Coach,2016,479080,Rob Thomson,147,New York Yankees
60,Bullpen Coach,COAU,Bullpen Coach,2016,115476,Mike Harkey,147,New York Yankees
88,Bullpen Catcher,BCAT,Bullpen Catcher,2016,459550,Roman Rodriguez,147,New York Yankees
,Special Advisor,SADV,Special Advisor to General Manager,2016,425686,Hideki Matsui,147,New York Yankees
6,Manager,MNGR,Manager,2016,118942,Bob Melvin,133,Oakland Athletics
51,Hitting Coach,COAT,Hitting Coach,2016,470252,Darren Bush,133,Oakland Athletics
59,Assistant Hitting Coach,COAA,Assistant Hitting/Catching Coach,2016,116534,Marcus Jensen,133,Oakland Athletics
41,Pitching Coach,COAP,Pitching Coach,2016,124689,Curt Young,133,Oakland Athletics
14,First Base Coach,COA1,First Base Coach,2016,110119,Mike Aldrete,133,Oakland Athletics
4,Third Base Coach,COA3,Third Base Coach,2016,115330,Chip Hale,133,Oakland Athletics
7,Bench Coach,COAB,Bench Coach,2016,117276,Mark Kotsay,133,Oakland Athletics
65,Bullpen Coach,COAU,Bullpen Coach,2016,491913,Scott Emerson,133,Oakland Athletics
88,Bullpen Catcher,BCAT,Bullpen Catcher,2016,543653,Philip Pohl,133,Oakland Athletics
45,Manager,MNGR,Manager,2016,118093,Pete Mackanin,143,Philadelphia Phillies
40,Hitting Coach,COAT,Hitting Coach,2016,122644,Matt Stairs,143,Philadelphia Phillies
22,Pitching Coach,COAP,Pitching Coach,2016,118584,Bob McClure,143,Philadelphia Phillies
33,Assistant Pitching Coach,COPA,Assistant Pitching Coach,2016,492899,Rick Kranitz,143,Philadelphia Phillies
12,First Base Coach,COA1,First Base Coach,2016,119347,Mickey Morandini,143,Philadelphia Phillies
8,Third Base Coach,COA3,Third Base Coach,2016,121651,Juan Samuel,143,Philadelphia Phillies
10,Bench Coach,COAB,Bench Coach,2016,111281,Larry Bowa,143,Philadelphia Phillies
33,Bullpen Coach,COAU,Bullpen Coach,2016,492899,Rick Kranitz,143,Philadelphia Phillies
9,Bullpen Coach,COAU,Bullpen Coach,2016,427334,John McLaren,143,Philadelphia Phillies
82,Bullpen Catcher,BCAT,Bullpen Catcher,2016,591758,Jose Mayorga,143,Philadelphia Phillies
81,Bullpen Catcher,BCAT,Bullpen Catcher,2016,602070,Jesus Tiamo,143,Philadelphia Phillies
,"Coordinator, Baserunning",CBAS,Outfield/Baserunning Coordinator,2016,407577,Andy Abad,143,Philadelphia Phillies
13,Manager,MNGR,Manager,2016,116346,Clint Hurdle,134,Pittsburgh Pirates
14,Bench Coach,COAB,Bench Coach,2016,120771,Tom Prince,134,Pittsburgh Pirates
2,Hitting Coach,COAT,Hitting Coach,2016,111394,Jeff Branson,134,Pittsburgh Pirates
75,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2016,531112,Jeff Livesey,134,Pittsburgh Pirates
54,Pitching Coach,COAP,Pitching Coach,2016,121956,Ray Searage,134,Pittsburgh Pirates
18,First Base Coach,COA1,First Base Coach,2016,110638,Kimera Bartee,134,Pittsburgh Pirates
28,Third Base Coach,COA3,Third Base Coach,2016,112664,Joey Cora,134,Pittsburgh Pirates
56,Bullpen Coach,COAU,Bullpen Coach,2016,427436,Euclides Rojas,134,Pittsburgh Pirates
85,Coach,COAC,Coach,2016,492913,Dave Jauss,134,Pittsburgh Pirates
86,Bullpen Catcher,BCAT,Bullpen Catcher,2016,534932,Heberto Andrade,134,Pittsburgh Pirates
,Assistant Hitting Coordinator,AHCO,Assistant Hitting Coordinator,2016,406723,Andy Barkett,134,Pittsburgh Pirates
,"Coordinator, Defensive",CDEF,"Coordinator, Defensive",2016,115086,Gary Green,134,Pittsburgh Pirates
14,Manager,MNGR,Manager,2016,433477,Andy Green,135,San Diego Padres
25,Bench Coach,COAB,Bench Coach,2016,118743,Mark McGwire,135,San Diego Padres
36,Pitching Coach,COAP,Pitching Coach,2016,429382,Darren Balsley,135,San Diego Padres
26,Third Base Coach,COA3,Third Base Coach,2016,116027,Glenn Hoffman,135,San Diego Padres
45,Bullpen Coach,COAU,Bullpen Coach,2016,111135,Doug Bochtler,135,San Diego Padres
20,First Base Coach,COA1,First Base Coach,2016,150031,Tarrik Brock,135,San Diego Padres
48,Bullpen Catcher,BCAT,Bullpen Catcher/Instructor,2016,449780,Justin Hatcher,135,San Diego Padres
81,Bullpen Catcher,BCAT,Bullpen Catcher,2016,475340,Griffin Benedict,135,San Diego Padres
65,Major League Staff Coordinator,MLSC,Major League Staff Coordinator,2016,462390,Casey Myers,135,San Diego Padres
7,Coach,COAC,Coach,2016,427434,Eddie Rodriguez,135,San Diego Padres
22,Hitting Coach,COAT,Hitting Coach,2016,150043,Alan Zinter,135,San Diego Padres
,Mental Performance Coordinator,MPCO,Minor League Pitching Instructor,2016,407784,Eric Junge,135,San Diego Padres
30,Manager,MNGR,Manager,2016,112736,Craig Counsell,158,Milwaukee Brewers
00,Bench Coach,COAB,Bench Coach,2016,580268,Pat Murphy,158,Milwaukee Brewers
11,Hitting Coach,COAT,Hitting Coach,2016,112491,Darnell Coles,158,Milwaukee Brewers
36,Pitching Coach,COAP,Pitching Coach,2016,627038,Derek Johnson,158,Milwaukee Brewers
31,First Base Coach,COA1,First Base Coach,2016,454368,Carlos Subero,158,Milwaukee Brewers
0,Third Base Coach,COA3,Third Base Coach,2016,492532,Ed Sedar,158,Milwaukee Brewers
40,Coach,COAC,Coach,2016,407835,Jason Lane,158,Milwaukee Brewers
58,Bullpen Coach,COAU,Bullpen Coach,2016,123502,Lee Tunnell,158,Milwaukee Brewers
55,Bullpen Catcher,BCAT,Bullpen Catcher,2016,438745,Marcus Hanel,158,Milwaukee Brewers
56,Assistant Coach,ASSC,Assistant Coach,2016,112803,Joe Crawford,158,Milwaukee Brewers
,Performance Coach,PERF,Performance Coach,2016,579963,Matt Krug,158,Milwaukee Brewers
,"Coordinator, Defensive",CDEF,"Coordinator, Defensive",2016,115098,Charlie Greene,158,Milwaukee Brewers
9,Manager,MNGR,Manager,2016,122011,Scott Servais,136,Seattle Mariners
11,Hitting Coach,COAT,Hitting Coach,2016,118365,Edgar Martinez,136,Seattle Mariners
30,Pitching Coach,COAP,Pitching Coach,2016,122838,Mel Stottlemyre,136,Seattle Mariners
43,First Base Coach,COA1,First Base Coach,2016,111951,Casey Candaele,136,Seattle Mariners
14,Third Base Coach,COA3,Third Base Coach,2016,427000,Manny Acta,136,Seattle Mariners
27,Bench Coach,COAB,Bench Coach,2016,111148,Tim Bogar,136,Seattle Mariners
46,Bullpen Coach,COAU,Bullpen Coach,2016,115399,Mike Hampton,136,Seattle Mariners
88,Special Assignment Coach,COSA,Special Projects Coach,2016,408076,Chris Prieto,136,Seattle Mariners
66,Bullpen Catcher,BCAT,Bullpen Catcher,2016,466245,Fleming Baez,136,Seattle Mariners
29,Assistant Coach,ASSC,Assistant Coach,2016,111515,Scott Brosius,136,Seattle Mariners
89,Batting Practice Pitcher,BPPI,Batting Practice Pitcher,2016,506562,Nasusel Cabrera,136,Seattle Mariners
22,Manager,MNGR,Manager,2016,118414,Mike Matheny,138,St. Louis Cardinals
33,Bench Coach,COAB,Bench Coach,2016,110816,David Bell,138,St. Louis Cardinals
49,Bullpen Coach,COAU,Bullpen Coach,2016,116384,Blaise Ilsley,138,St. Louis Cardinals
34,Pitching Coach,COAP,Pitching Coach,2016,117767,Derek Lilliquist,138,St. Louis Cardinals
47,Hitting Coach,COAT,Hitting Coach,2016,118065,John Mabry,138,St. Louis Cardinals
,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2016,118471,Derrick May,138,St. Louis Cardinals
3,First Base Coach,COA1,First Base Coach,2016,119482,Bill Mueller,138,St. Louis Cardinals
77,Third Base Coach,COA3,Third Base Coach,2016,492507,Chris Maloney,138,St. Louis Cardinals
94,Bullpen Catcher,BCAT,Bullpen Catcher,2016,408217,Jamie Pogue,138,St. Louis Cardinals
,Roving Instructor,ROIN,Roving Instructor,2016,491917,Ron 'Pop' Warner,138,St. Louis Cardinals
16,Manager,MNGR,Manager,2016,408211,Kevin Cash,139,Tampa Bay Rays
51,Hitting Coach,COAT,Hitting Coach,2016,119456,Chad Mottola,139,Tampa Bay Rays
48,Pitching Coach,COAP,Pitching Coach,2016,433717,Jim Hickey,139,Tampa Bay Rays
15,First Base Coach,COA1,First Base Coach,2016,408306,Rocco Baldelli,139,Tampa Bay Rays
25,Third Base Coach,COA3,Third Base Coach,2016,119271,Charlie Montoyo,139,Tampa Bay Rays
41,Bullpen Coach,COAU,Bullpen Coach,2016,494748,Stan Boroski,139,Tampa Bay Rays
6,Bench Coach,COAB,Bench Coach,2016,114284,Tom Foley,139,Tampa Bay Rays
44,Major League Coach,MAJC,Major League Coach,2016,119703,Jamie Nelson,139,Tampa Bay Rays
77,Bullpen Catcher,BCAT,Bullpen Catcher,2016,537369,Scott Cursi,139,Tampa Bay Rays
99,Bullpen Catcher,BCAT,Bullpen Catcher,2016,470373,Misha Dworken,139,Tampa Bay Rays
28,Manager,MNGR,Manager,2016,110529,Jeff Banister,140,Texas Rangers
24,Hitting Coach,COAT,Hitting Coach,2016,437676,Anthony Iapoce,140,Texas Rangers
0,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2016,501301,Justin Mashore,140,Texas Rangers
46,Pitching Coach,COAP,Pitching Coach,2016,111492,Doug Brocail,140,Texas Rangers
4,First Base Coach,COA1,First Base Coach,2016,136582,Hector Ortiz,140,Texas Rangers
27,Third Base Coach,COA3,Third Base Coach,2016,433639,Tony Beasley,140,Texas Rangers
44,Third Base Coach,COA3,Interim Third Base Coach,2016,120138,Spike Owen,140,Texas Rangers
24,Bench Coach,COAB,Bench Coach,2016,111668,Steve Buechele,140,Texas Rangers
40,Bullpen Coach,COAU,Bullpen Coach,2016,116095,Brad Holman,140,Texas Rangers
66,Bullpen Catcher,BCAT,Bullpen Catcher,2016,601612,Josh Frasier,140,Texas Rangers
,Coach,COAC,Replay Coordinator,2016,116719,Bob Jones,140,Texas Rangers
60,Coach,COAC,Major League Field Coordinator,2016,461344,Jayce Tingler,140,Texas Rangers
,Performance Coach,PERF,Peak Performance Coordinator,2016,666831,Dr. Josiah Igono,140,Texas Rangers
,Mental Performance Coordinator,MPCO,Minor League Pitching Coordinator,2016,493418,Danny Clark,140,Texas Rangers
5,Manager,MNGR,Manager,2016,114744,John Gibbons,141,Toronto Blue Jays
40,Pitching Coach,COAP,Pitching Coach,2016,123839,Pete Walker,141,Toronto Blue Jays
17,Hitting Coach,COAT,Hitting Coach,2016,116461,Brook Jacoby,141,Toronto Blue Jays
20,Third Base Coach,COA3,Third Base Coach,2016,121248,Luis Rivera,141,Toronto Blue Jays
34,First Base Coach,COA1,First Base Coach,2016,492502,Tim Leiper,141,Toronto Blue Jays
16,Bench Coach,COAB,Bench Coach,2016,427204,DeMarlo Hale,141,Toronto Blue Jays
35,Bullpen Coach,COAU,Bullpen Coach,2016,116574,Dane Johnson,141,Toronto Blue Jays
61,Bullpen Catcher,BCAT,Bullpen Catcher,2016,432938,Alex Andreopoulos,141,Toronto Blue Jays
63,Bullpen Catcher,BCAT,Bullpen Catcher,2016,282993,Jason Phillips,141,Toronto Blue Jays
,Batting Practice Pitcher,BPPI,Batting Practice Pitcher,2016,114117,Jesus Figueroa,141,Toronto Blue Jays
12,Manager,MNGR,Manager,2016,110481,Dusty Baker Jr.,120,Washington Nationals
39,Hitting Coach,COAT,Hitting Coach,2016,121872,Rick Schu,120,Washington Nationals
24,Assistant Hitting Coach,COAA,Assistant Hitting Coach,2016,150218,Jacque Jones,120,Washington Nationals
51,Pitching Coach,COAP,Pitching Coach,2016,118121,Mike Maddux,120,Washington Nationals
15,First Base Coach,COA1,First Base Coach,2016,117912,Davey Lopes,120,Washington Nationals
13,Third Base Coach,COA3,Third Base Coach,2016,133726,Bob Henley,120,Washington Nationals
35,Bench Coach,COAB,Bench Coach,2016,122573,Chris Speier,120,Washington Nationals
54,Bullpen Coach,COAU,Bullpen Coach,2016,114144,Dan Firova,120,Washington Nationals
,Senior Baseball Advisor,SBAD,Senior Baseball Advisor,2016,117203,Randy Knorr,120,Washington Nationals
4,Manager,MNGR,Manager,2016,119236,Paul Molitor,142,Minnesota Twins
23,Hitting Coach,COAT,Hitting Coach,2016,111629,Tom Brunansky,142,Minnesota Twins
